,frame,x,y,r,name,sample_rate,examplenr
0,1,570,908,140,framenr_1_framevid_June12_03,25.0,exp4
1,2,604,862,189,framenr_2_framevid_June12_03,25.0,exp4
2,3,748,716,192,framenr_3_framevid_June12_03,25.0,exp4
3,4,692,816,200,framenr_4_framevid_June12_03,25.0,exp4
4,5,736,786,206,framenr_5_framevid_June12_03,25.0,exp4
5,6,886,648,181,framenr_6_framevid_June12_03,25.0,exp4
6,7,798,736,198,framenr_7_framevid_June12_03,25.0,exp4
7,8,814,690,208,framenr_8_framevid_June12_03,25.0,exp4
8,9,734,220,164,framenr_9_framevid_June12_03,25.0,exp4
9,10,824,636,204,framenr_10_framevid_June12_03,25.0,exp4
10,11,970,528,173,framenr_11_framevid_June12_03,25.0,exp4
11,12,1000,484,211,framenr_12_framevid_June12_03,25.0,exp4
12,13,754,184,190,framenr_13_framevid_June12_03,25.0,exp4
13,14,816,586,155,framenr_14_framevid_June12_03,25.0,exp4
14,15,824,490,198,framenr_15_framevid_June12_03,25.0,exp4
15,16,776,498,176,framenr_16_framevid_June12_03,25.0,exp4
16,17,766,476,171,framenr_17_framevid_June12_03,25.0,exp4
17,18,906,324,192,framenr_18_framevid_June12_03,25.0,exp4
18,19,932,350,190,framenr_19_framevid_June12_03,25.0,exp4
19,20,734,452,174,framenr_20_framevid_June12_03,25.0,exp4
20,21,738,490,148,framenr_21_framevid_June12_03,25.0,exp4
21,22,890,354,151,framenr_22_framevid_June12_03,25.0,exp4
22,23,778,530,143,framenr_23_framevid_June12_03,25.0,exp4
23,24,984,384,144,framenr_24_framevid_June12_03,25.0,exp4
24,25,832,566,144,framenr_25_framevid_June12_03,25.0,exp4
25,26,946,300,192,framenr_26_framevid_June12_03,25.0,exp4
26,27,786,170,160,framenr_27_framevid_June12_03,25.0,exp4
27,28,838,202,184,framenr_28_framevid_June12_03,25.0,exp4
28,29,984,518,125,framenr_29_framevid_June12_03,25.0,exp4
29,30,956,308,114,framenr_30_framevid_June12_03,25.0,exp4
30,31,844,232,178,framenr_31_framevid_June12_03,25.0,exp4
31,32,900,626,126,framenr_32_framevid_June12_03,25.0,exp4
32,33,846,202,193,framenr_33_framevid_June12_03,25.0,exp4
33,34,950,554,186,framenr_34_framevid_June12_03,25.0,exp4
34,35,920,570,172,framenr_35_framevid_June12_03,25.0,exp4
35,36,900,574,163,framenr_36_framevid_June12_03,25.0,exp4
36,37,942,298,212,framenr_37_framevid_June12_03,25.0,exp4
37,38,854,558,174,framenr_38_framevid_June12_03,25.0,exp4
38,39,936,264,269,framenr_39_framevid_June12_03,25.0,exp4
39,40,870,496,116,framenr_40_framevid_June12_03,25.0,exp4
40,41,796,334,145,framenr_41_framevid_June12_03,25.0,exp4
41,42,858,490,150,framenr_42_framevid_June12_03,25.0,exp4
42,43,852,500,159,framenr_43_framevid_June12_03,25.0,exp4
43,44,748,616,168,framenr_44_framevid_June12_03,25.0,exp4
44,45,968,356,167,framenr_45_framevid_June12_03,25.0,exp4
45,46,926,540,257,framenr_46_framevid_June12_03,25.0,exp4
46,47,748,712,172,framenr_47_framevid_June12_03,25.0,exp4
47,48,750,766,148,framenr_48_framevid_June12_03,25.0,exp4
48,49,688,552,248,framenr_49_framevid_June12_03,25.0,exp4
49,50,808,740,202,framenr_50_framevid_June12_03,25.0,exp4
50,51,806,794,198,framenr_51_framevid_June12_03,25.0,exp4
51,52,820,822,194,framenr_52_framevid_June12_03,25.0,exp4
52,53,836,820,218,framenr_53_framevid_June12_03,25.0,exp4
53,54,868,834,201,framenr_54_framevid_June12_03,25.0,exp4
54,55,714,546,188,framenr_55_framevid_June12_03,25.0,exp4
55,56,922,712,181,framenr_56_framevid_June12_03,25.0,exp4
56,57,756,614,203,framenr_57_framevid_June12_03,25.0,exp4
57,58,778,550,231,framenr_58_framevid_June12_03,25.0,exp4
58,59,758,568,206,framenr_59_framevid_June12_03,25.0,exp4
59,60,952,708,115,framenr_60_framevid_June12_03,25.0,exp4
60,61,666,562,192,framenr_61_framevid_June12_03,25.0,exp4
61,62,822,586,248,framenr_62_framevid_June12_03,25.0,exp4
62,63,808,620,220,framenr_63_framevid_June12_03,25.0,exp4
63,64,928,550,170,framenr_64_framevid_June12_03,25.0,exp4
64,65,706,648,133,framenr_65_framevid_June12_03,25.0,exp4
65,66,880,580,225,framenr_66_framevid_June12_03,25.0,exp4
66,67,850,510,169,framenr_67_framevid_June12_03,25.0,exp4
67,68,744,560,223,framenr_68_framevid_June12_03,25.0,exp4
