,frame,x,y,r,name,sample_rate,examplenr
0,1,985,781,235,framenr_1_framevid_June12_02,25.0,exp2
1,2,1099,795,262,framenr_2_framevid_June12_02,25.0,exp2
2,3,1005,219,139,framenr_3_framevid_June12_02,25.0,exp2
3,4,847,493,215,framenr_4_framevid_June12_02,25.0,exp2
4,5,1205,865,222,framenr_5_framevid_June12_02,25.0,exp2
5,6,963,259,267,framenr_6_framevid_June12_02,25.0,exp2
6,7,995,243,243,framenr_7_framevid_June12_02,25.0,exp2
7,8,973,249,269,framenr_8_framevid_June12_02,25.0,exp2
8,9,967,253,261,framenr_9_framevid_June12_02,25.0,exp2
9,10,1003,229,224,framenr_10_framevid_June12_02,25.0,exp2
10,11,1063,227,176,framenr_11_framevid_June12_02,25.0,exp2
11,12,1019,213,235,framenr_12_framevid_June12_02,25.0,exp2
12,13,1003,211,254,framenr_13_framevid_June12_02,25.0,exp2
13,14,1007,217,248,framenr_14_framevid_June12_02,25.0,exp2
14,15,1009,231,243,framenr_15_framevid_June12_02,25.0,exp2
15,16,1139,233,230,framenr_16_framevid_June12_02,25.0,exp2
16,17,1019,249,233,framenr_17_framevid_June12_02,25.0,exp2
17,18,1023,247,227,framenr_18_framevid_June12_02,25.0,exp2
18,19,1045,255,200,framenr_19_framevid_June12_02,25.0,exp2
19,20,1017,239,229,framenr_20_framevid_June12_02,25.0,exp2
20,21,1023,237,223,framenr_21_framevid_June12_02,25.0,exp2
21,22,1019,233,229,framenr_22_framevid_June12_02,25.0,exp2
22,23,1019,231,227,framenr_23_framevid_June12_02,25.0,exp2
23,24,1015,233,229,framenr_24_framevid_June12_02,25.0,exp2
24,25,1013,231,230,framenr_25_framevid_June12_02,25.0,exp2
25,26,1011,231,230,framenr_26_framevid_June12_02,25.0,exp2
26,27,1005,233,234,framenr_27_framevid_June12_02,25.0,exp2
27,28,1005,235,232,framenr_28_framevid_June12_02,25.0,exp2
28,29,1001,243,231,framenr_29_framevid_June12_02,25.0,exp2
29,30,1041,279,200,framenr_30_framevid_June12_02,25.0,exp2
30,31,1041,279,204,framenr_31_framevid_June12_02,25.0,exp2
31,32,997,257,254,framenr_32_framevid_June12_02,25.0,exp2
32,33,1025,261,229,framenr_33_framevid_June12_02,25.0,exp2
33,34,1007,241,243,framenr_34_framevid_June12_02,25.0,exp2
34,35,1017,247,246,framenr_35_framevid_June12_02,25.0,exp2
35,36,1053,273,237,framenr_36_framevid_June12_02,25.0,exp2
36,37,1051,267,249,framenr_37_framevid_June12_02,25.0,exp2
37,38,1071,279,243,framenr_38_framevid_June12_02,25.0,exp2
38,39,1227,267,269,framenr_39_framevid_June12_02,25.0,exp2
39,40,1085,309,222,framenr_40_framevid_June12_02,25.0,exp2
40,41,1065,287,253,framenr_41_framevid_June12_02,25.0,exp2
41,42,1237,299,260,framenr_42_framevid_June12_02,25.0,exp2
42,43,1241,303,245,framenr_43_framevid_June12_02,25.0,exp2
43,44,1271,299,263,framenr_44_framevid_June12_02,25.0,exp2
44,45,1259,309,239,framenr_45_framevid_June12_02,25.0,exp2
45,46,1283,311,252,framenr_46_framevid_June12_02,25.0,exp2
46,47,1271,307,226,framenr_47_framevid_June12_02,25.0,exp2
47,48,1275,313,223,framenr_48_framevid_June12_02,25.0,exp2
48,49,1265,289,200,framenr_49_framevid_June12_02,25.0,exp2
49,50,1261,287,201,framenr_50_framevid_June12_02,25.0,exp2
50,51,1267,277,225,framenr_51_framevid_June12_02,25.0,exp2
51,52,1277,275,258,framenr_52_framevid_June12_02,25.0,exp2
52,53,1243,279,247,framenr_53_framevid_June12_02,25.0,exp2
53,54,1237,269,253,framenr_54_framevid_June12_02,25.0,exp2
54,55,1059,351,226,framenr_55_framevid_June12_02,25.0,exp2
55,56,1013,347,246,framenr_56_framevid_June12_02,25.0,exp2
56,57,1019,355,222,framenr_57_framevid_June12_02,25.0,exp2
57,58,989,391,247,framenr_58_framevid_June12_02,25.0,exp2
58,59,1007,407,241,framenr_59_framevid_June12_02,25.0,exp2
59,60,1123,427,237,framenr_60_framevid_June12_02,25.0,exp2
60,61,1003,481,262,framenr_61_framevid_June12_02,25.0,exp2
61,62,1025,519,241,framenr_62_framevid_June12_02,25.0,exp2
62,63,1037,541,242,framenr_63_framevid_June12_02,25.0,exp2
63,64,1057,561,234,framenr_64_framevid_June12_02,25.0,exp2
64,65,1061,573,238,framenr_65_framevid_June12_02,25.0,exp2
65,66,1073,581,238,framenr_66_framevid_June12_02,25.0,exp2
66,67,1079,585,242,framenr_67_framevid_June12_02,25.0,exp2
67,68,1089,585,241,framenr_68_framevid_June12_02,25.0,exp2
68,69,1203,583,256,framenr_69_framevid_June12_02,25.0,exp2
69,70,1215,581,258,framenr_70_framevid_June12_02,25.0,exp2
70,71,1219,577,255,framenr_71_framevid_June12_02,25.0,exp2
71,72,1201,589,215,framenr_72_framevid_June12_02,25.0,exp2
72,73,1227,561,247,framenr_73_framevid_June12_02,25.0,exp2
73,74,1235,571,238,framenr_74_framevid_June12_02,25.0,exp2
74,75,1235,561,238,framenr_75_framevid_June12_02,25.0,exp2
75,76,1235,533,252,framenr_76_framevid_June12_02,25.0,exp2
76,77,1227,515,243,framenr_77_framevid_June12_02,25.0,exp2
77,78,1199,529,204,framenr_78_framevid_June12_02,25.0,exp2
78,79,1227,497,242,framenr_79_framevid_June12_02,25.0,exp2
79,80,1245,477,253,framenr_80_framevid_June12_02,25.0,exp2
80,81,1225,481,240,framenr_81_framevid_June12_02,25.0,exp2
81,82,1147,529,165,framenr_82_framevid_June12_02,25.0,exp2
82,83,1111,487,219,framenr_83_framevid_June12_02,25.0,exp2
83,84,1249,509,268,framenr_84_framevid_June12_02,25.0,exp2
84,85,1157,325,260,framenr_85_framevid_June12_02,25.0,exp2
85,86,1239,503,269,framenr_86_framevid_June12_02,25.0,exp2
86,87,1073,495,232,framenr_87_framevid_June12_02,25.0,exp2
87,88,1213,481,256,framenr_88_framevid_June12_02,25.0,exp2
88,89,1213,473,256,framenr_89_framevid_June12_02,25.0,exp2
89,90,1209,505,263,framenr_90_framevid_June12_02,25.0,exp2
90,91,1127,565,184,framenr_91_framevid_June12_02,25.0,exp2
91,92,1187,577,260,framenr_92_framevid_June12_02,25.0,exp2
92,93,1131,601,184,framenr_93_framevid_June12_02,25.0,exp2
93,94,1171,581,230,framenr_94_framevid_June12_02,25.0,exp2
94,95,1161,565,209,framenr_95_framevid_June12_02,25.0,exp2
95,96,1199,569,230,framenr_96_framevid_June12_02,25.0,exp2
96,97,1191,565,208,framenr_97_framevid_June12_02,25.0,exp2
97,98,1225,613,253,framenr_98_framevid_June12_02,25.0,exp2
98,99,1209,591,216,framenr_99_framevid_June12_02,25.0,exp2
99,100,1207,603,216,framenr_100_framevid_June12_02,25.0,exp2
100,101,1213,609,224,framenr_101_framevid_June12_02,25.0,exp2
101,102,1233,617,253,framenr_102_framevid_June12_02,25.0,exp2
102,103,1221,617,255,framenr_103_framevid_June12_02,25.0,exp2
103,104,1221,615,265,framenr_104_framevid_June12_02,25.0,exp2
104,105,1217,615,269,framenr_105_framevid_June12_02,25.0,exp2
105,106,1157,623,195,framenr_106_framevid_June12_02,25.0,exp2
106,107,1153,613,195,framenr_107_framevid_June12_02,25.0,exp2
107,108,1189,581,253,framenr_108_framevid_June12_02,25.0,exp2
108,109,1149,531,212,framenr_109_framevid_June12_02,25.0,exp2
109,110,1149,509,216,framenr_110_framevid_June12_02,25.0,exp2
110,111,1129,499,191,framenr_111_framevid_June12_02,25.0,exp2
111,112,1117,475,185,framenr_112_framevid_June12_02,25.0,exp2
112,113,1131,437,198,framenr_113_framevid_June12_02,25.0,exp2
113,114,1125,367,201,framenr_114_framevid_June12_02,25.0,exp2
114,115,1171,363,241,framenr_115_framevid_June12_02,25.0,exp2
115,116,1209,343,267,framenr_116_framevid_June12_02,25.0,exp2
116,117,1111,249,239,framenr_117_framevid_June12_02,25.0,exp2
117,118,1113,283,200,framenr_118_framevid_June12_02,25.0,exp2
118,119,1121,291,193,framenr_119_framevid_June12_02,25.0,exp2
119,120,1141,257,206,framenr_120_framevid_June12_02,25.0,exp2
120,121,1127,285,181,framenr_121_framevid_June12_02,25.0,exp2
121,122,1095,303,209,framenr_122_framevid_June12_02,25.0,exp2
122,123,1097,305,194,framenr_123_framevid_June12_02,25.0,exp2
123,124,1111,285,185,framenr_124_framevid_June12_02,25.0,exp2
124,125,1107,257,185,framenr_125_framevid_June12_02,25.0,exp2
125,126,1105,267,205,framenr_126_framevid_June12_02,25.0,exp2
126,127,1089,299,198,framenr_127_framevid_June12_02,25.0,exp2
127,128,1085,293,209,framenr_128_framevid_June12_02,25.0,exp2
128,129,1083,291,179,framenr_129_framevid_June12_02,25.0,exp2
129,130,1143,279,247,framenr_130_framevid_June12_02,25.0,exp2
130,131,1083,303,188,framenr_131_framevid_June12_02,25.0,exp2
131,132,991,315,269,framenr_132_framevid_June12_02,25.0,exp2
132,133,1011,411,188,framenr_133_framevid_June12_02,25.0,exp2
133,134,1021,435,187,framenr_134_framevid_June12_02,25.0,exp2
134,135,1009,423,208,framenr_135_framevid_June12_02,25.0,exp2
