,frame,x,y,r,name,sample_rate,examplenr
0,1,1177,865,184,framenr_1_framevid_June12_02,25.0,exp5
1,2,1007,211,159,framenr_2_framevid_June12_02,25.0,exp5
2,3,1237,707,248,framenr_3_framevid_June12_02,25.0,exp5
3,4,845,499,221,framenr_4_framevid_June12_02,25.0,exp5
4,5,1227,713,255,framenr_5_framevid_June12_02,25.0,exp5
5,6,963,259,267,framenr_6_framevid_June12_02,25.0,exp5
6,7,993,243,245,framenr_7_framevid_June12_02,25.0,exp5
7,8,971,263,255,framenr_8_framevid_June12_02,25.0,exp5
8,9,959,257,268,framenr_9_framevid_June12_02,25.0,exp5
9,10,1003,229,224,framenr_10_framevid_June12_02,25.0,exp5
10,11,1055,241,200,framenr_11_framevid_June12_02,25.0,exp5
11,12,1017,213,237,framenr_12_framevid_June12_02,25.0,exp5
12,13,1027,215,230,framenr_13_framevid_June12_02,25.0,exp5
13,14,1043,219,212,framenr_14_framevid_June12_02,25.0,exp5
14,15,1039,251,228,framenr_15_framevid_June12_02,25.0,exp5
15,16,1155,215,230,framenr_16_framevid_June12_02,25.0,exp5
16,17,1059,263,191,framenr_17_framevid_June12_02,25.0,exp5
17,18,1049,261,198,framenr_18_framevid_June12_02,25.0,exp5
18,19,1071,275,166,framenr_19_framevid_June12_02,25.0,exp5
19,20,1017,239,229,framenr_20_framevid_June12_02,25.0,exp5
20,21,1015,235,231,framenr_21_framevid_June12_02,25.0,exp5
21,22,1023,233,225,framenr_22_framevid_June12_02,25.0,exp5
22,23,1019,231,227,framenr_23_framevid_June12_02,25.0,exp5
23,24,1013,231,231,framenr_24_framevid_June12_02,25.0,exp5
24,25,1009,231,234,framenr_25_framevid_June12_02,25.0,exp5
25,26,1011,231,230,framenr_26_framevid_June12_02,25.0,exp5
26,27,1009,233,229,framenr_27_framevid_June12_02,25.0,exp5
27,28,1009,247,243,framenr_28_framevid_June12_02,25.0,exp5
28,29,1007,243,227,framenr_29_framevid_June12_02,25.0,exp5
29,30,1041,279,201,framenr_30_framevid_June12_02,25.0,exp5
30,31,1041,279,204,framenr_31_framevid_June12_02,25.0,exp5
31,32,1037,277,210,framenr_32_framevid_June12_02,25.0,exp5
32,33,1027,263,227,framenr_33_framevid_June12_02,25.0,exp5
33,34,1003,241,246,framenr_34_framevid_June12_02,25.0,exp5
34,35,1015,245,250,framenr_35_framevid_June12_02,25.0,exp5
35,36,1057,275,233,framenr_36_framevid_June12_02,25.0,exp5
36,37,1057,271,243,framenr_37_framevid_June12_02,25.0,exp5
37,38,1097,307,204,framenr_38_framevid_June12_02,25.0,exp5
38,39,1209,259,251,framenr_39_framevid_June12_02,25.0,exp5
39,40,1087,311,218,framenr_40_framevid_June12_02,25.0,exp5
40,41,1081,303,232,framenr_41_framevid_June12_02,25.0,exp5
41,42,1081,283,250,framenr_42_framevid_June12_02,25.0,exp5
42,43,1105,295,228,framenr_43_framevid_June12_02,25.0,exp5
43,44,1129,313,226,framenr_44_framevid_June12_02,25.0,exp5
44,45,1145,325,192,framenr_45_framevid_June12_02,25.0,exp5
45,46,1271,311,238,framenr_46_framevid_June12_02,25.0,exp5
46,47,1247,301,267,framenr_47_framevid_June12_02,25.0,exp5
47,48,1277,321,222,framenr_48_framevid_June12_02,25.0,exp5
48,49,1267,279,195,framenr_49_framevid_June12_02,25.0,exp5
49,50,1231,319,252,framenr_50_framevid_June12_02,25.0,exp5
50,51,1255,267,210,framenr_51_framevid_June12_02,25.0,exp5
51,52,1205,303,253,framenr_52_framevid_June12_02,25.0,exp5
52,53,1243,281,246,framenr_53_framevid_June12_02,25.0,exp5
53,54,1055,293,238,framenr_54_framevid_June12_02,25.0,exp5
54,55,1099,281,182,framenr_55_framevid_June12_02,25.0,exp5
55,56,1161,303,216,framenr_56_framevid_June12_02,25.0,exp5
56,57,1019,355,222,framenr_57_framevid_June12_02,25.0,exp5
57,58,991,391,245,framenr_58_framevid_June12_02,25.0,exp5
58,59,989,415,261,framenr_59_framevid_June12_02,25.0,exp5
59,60,1011,479,238,framenr_60_framevid_June12_02,25.0,exp5
60,61,1123,493,233,framenr_61_framevid_June12_02,25.0,exp5
61,62,1025,519,240,framenr_62_framevid_June12_02,25.0,exp5
62,63,1037,543,243,framenr_63_framevid_June12_02,25.0,exp5
63,64,1155,561,231,framenr_64_framevid_June12_02,25.0,exp5
64,65,1067,577,232,framenr_65_framevid_June12_02,25.0,exp5
65,66,1191,581,267,framenr_66_framevid_June12_02,25.0,exp5
66,67,1077,585,243,framenr_67_framevid_June12_02,25.0,exp5
67,68,1089,585,241,framenr_68_framevid_June12_02,25.0,exp5
68,69,1203,581,254,framenr_69_framevid_June12_02,25.0,exp5
69,70,1193,569,235,framenr_70_framevid_June12_02,25.0,exp5
70,71,1135,603,202,framenr_71_framevid_June12_02,25.0,exp5
71,72,1209,591,223,framenr_72_framevid_June12_02,25.0,exp5
72,73,1205,583,213,framenr_73_framevid_June12_02,25.0,exp5
73,74,1217,573,221,framenr_74_framevid_June12_02,25.0,exp5
74,75,1237,561,240,framenr_75_framevid_June12_02,25.0,exp5
75,76,1219,549,222,framenr_76_framevid_June12_02,25.0,exp5
76,77,1233,541,238,framenr_77_framevid_June12_02,25.0,exp5
77,78,1153,551,174,framenr_78_framevid_June12_02,25.0,exp5
78,79,1197,519,199,framenr_79_framevid_June12_02,25.0,exp5
79,80,1245,477,253,framenr_80_framevid_June12_02,25.0,exp5
80,81,1231,485,245,framenr_81_framevid_June12_02,25.0,exp5
81,82,1225,481,238,framenr_82_framevid_June12_02,25.0,exp5
82,83,1111,489,220,framenr_83_framevid_June12_02,25.0,exp5
83,84,1221,503,241,framenr_84_framevid_June12_02,25.0,exp5
84,85,1241,469,248,framenr_85_framevid_June12_02,25.0,exp5
85,86,1229,491,258,framenr_86_framevid_June12_02,25.0,exp5
86,87,1229,481,260,framenr_87_framevid_June12_02,25.0,exp5
87,88,1219,507,245,framenr_88_framevid_June12_02,25.0,exp5
88,89,1213,471,256,framenr_89_framevid_June12_02,25.0,exp5
89,90,1205,487,252,framenr_90_framevid_June12_02,25.0,exp5
90,91,1135,545,202,framenr_91_framevid_June12_02,25.0,exp5
91,92,1129,591,201,framenr_92_framevid_June12_02,25.0,exp5
92,93,1133,599,186,framenr_93_framevid_June12_02,25.0,exp5
93,94,1139,583,198,framenr_94_framevid_June12_02,25.0,exp5
94,95,1169,571,219,framenr_95_framevid_June12_02,25.0,exp5
95,96,1169,573,200,framenr_96_framevid_June12_02,25.0,exp5
96,97,1201,571,218,framenr_97_framevid_June12_02,25.0,exp5
97,98,1201,591,190,framenr_98_framevid_June12_02,25.0,exp5
98,99,1229,625,256,framenr_99_framevid_June12_02,25.0,exp5
99,100,1211,599,217,framenr_100_framevid_June12_02,25.0,exp5
100,101,1213,609,224,framenr_101_framevid_June12_02,25.0,exp5
101,102,1177,587,190,framenr_102_framevid_June12_02,25.0,exp5
102,103,1211,617,246,framenr_103_framevid_June12_02,25.0,exp5
103,104,1221,615,265,framenr_104_framevid_June12_02,25.0,exp5
104,105,1155,615,208,framenr_105_framevid_June12_02,25.0,exp5
105,106,1157,623,195,framenr_106_framevid_June12_02,25.0,exp5
106,107,1131,591,206,framenr_107_framevid_June12_02,25.0,exp5
107,108,1193,581,256,framenr_108_framevid_June12_02,25.0,exp5
108,109,1151,531,214,framenr_109_framevid_June12_02,25.0,exp5
109,110,1149,509,216,framenr_110_framevid_June12_02,25.0,exp5
110,111,1129,503,188,framenr_111_framevid_June12_02,25.0,exp5
111,112,1133,447,210,framenr_112_framevid_June12_02,25.0,exp5
112,113,1137,409,214,framenr_113_framevid_June12_02,25.0,exp5
113,114,1125,381,190,framenr_114_framevid_June12_02,25.0,exp5
114,115,1175,365,246,framenr_115_framevid_June12_02,25.0,exp5
