,frame,x,y,r,name,sample_rate,examplenr
0,1,750,634,259,framenr_1_framevid_June12_03,25.0,exp3
1,2,582,514,119,framenr_2_framevid_June12_03,25.0,exp3
2,3,742,726,184,framenr_3_framevid_June12_03,25.0,exp3
3,4,694,826,192,framenr_4_framevid_June12_03,25.0,exp3
4,5,850,688,194,framenr_5_framevid_June12_03,25.0,exp3
5,6,788,804,144,framenr_6_framevid_June12_03,25.0,exp3
6,7,868,664,133,framenr_7_framevid_June12_03,25.0,exp3
7,8,818,708,192,framenr_8_framevid_June12_03,25.0,exp3
8,9,938,578,145,framenr_9_framevid_June12_03,25.0,exp3
9,10,844,700,140,framenr_10_framevid_June12_03,25.0,exp3
10,11,902,600,79,framenr_11_framevid_June12_03,25.0,exp3
11,12,856,558,207,framenr_12_framevid_June12_03,25.0,exp3
12,13,832,590,180,framenr_13_framevid_June12_03,25.0,exp3
13,14,694,204,111,framenr_14_framevid_June12_03,25.0,exp3
14,15,842,458,230,framenr_15_framevid_June12_03,25.0,exp3
15,16,858,364,128,framenr_16_framevid_June12_03,25.0,exp3
16,17,914,334,170,framenr_17_framevid_June12_03,25.0,exp3
17,18,894,206,101,framenr_18_framevid_June12_03,25.0,exp3
18,19,928,356,180,framenr_19_framevid_June12_03,25.0,exp3
19,20,924,414,35,framenr_20_framevid_June12_03,25.0,exp3
20,21,816,230,64,framenr_21_framevid_June12_03,25.0,exp3
21,22,752,514,142,framenr_22_framevid_June12_03,25.0,exp3
22,23,780,528,150,framenr_23_framevid_June12_03,25.0,exp3
23,24,758,124,58,framenr_24_framevid_June12_03,25.0,exp3
24,25,938,114,91,framenr_25_framevid_June12_03,25.0,exp3
25,26,946,316,180,framenr_26_framevid_June12_03,25.0,exp3
26,27,758,356,42,framenr_27_framevid_June12_03,25.0,exp3
27,28,880,482,18,framenr_28_framevid_June12_03,25.0,exp3
28,29,1018,244,18,framenr_29_framevid_June12_03,25.0,exp3
29,30,NA,NA,NA,framenr_30_framevid_June12_03,25.0,exp3
30,31,796,184,35,framenr_31_framevid_June12_03,25.0,exp3
31,32,NA,NA,NA,framenr_32_framevid_June12_03,25.0,exp3
32,33,844,206,165,framenr_33_framevid_June12_03,25.0,exp3
33,34,882,160,63,framenr_34_framevid_June12_03,25.0,exp3
34,35,994,470,70,framenr_35_framevid_June12_03,25.0,exp3
35,36,748,152,26,framenr_36_framevid_June12_03,25.0,exp3
36,37,934,506,104,framenr_37_framevid_June12_03,25.0,exp3
37,38,NA,NA,NA,framenr_38_framevid_June12_03,25.0,exp3
38,39,888,504,108,framenr_39_framevid_June12_03,25.0,exp3
39,40,800,570,168,framenr_40_framevid_June12_03,25.0,exp3
40,41,834,520,97,framenr_41_framevid_June12_03,25.0,exp3
41,42,836,486,64,framenr_42_framevid_June12_03,25.0,exp3
42,43,856,502,163,framenr_43_framevid_June12_03,25.0,exp3
43,44,966,384,75,framenr_44_framevid_June12_03,25.0,exp3
44,45,840,582,151,framenr_45_framevid_June12_03,25.0,exp3
45,46,840,624,144,framenr_46_framevid_June12_03,25.0,exp3
46,47,848,658,145,framenr_47_framevid_June12_03,25.0,exp3
47,48,866,532,71,framenr_48_framevid_June12_03,25.0,exp3
48,49,776,758,186,framenr_49_framevid_June12_03,25.0,exp3
49,50,792,780,189,framenr_50_framevid_June12_03,25.0,exp3
50,51,808,818,177,framenr_51_framevid_June12_03,25.0,exp3
51,52,820,834,186,framenr_52_framevid_June12_03,25.0,exp3
52,53,874,470,129,framenr_53_framevid_June12_03,25.0,exp3
53,54,754,510,239,framenr_54_framevid_June12_03,25.0,exp3
54,55,898,474,158,framenr_55_framevid_June12_03,25.0,exp3
55,56,906,552,223,framenr_56_framevid_June12_03,25.0,exp3
56,57,898,582,212,framenr_57_framevid_June12_03,25.0,exp3
57,58,926,506,108,framenr_58_framevid_June12_03,25.0,exp3
