,frame,x,y,r,name,sample_rate,examplenr
0,1,681,415,192,framenr_1_framevid_June09_02,25.0,exp4
1,2,693,799,143,framenr_2_framevid_June09_02,25.0,exp4
2,3,653,305,127,framenr_3_framevid_June09_02,25.0,exp4
3,4,623,303,237,framenr_4_framevid_June09_02,25.0,exp4
4,5,683,311,174,framenr_5_framevid_June09_02,25.0,exp4
5,6,651,285,142,framenr_6_framevid_June09_02,25.0,exp4
6,7,613,273,145,framenr_7_framevid_June09_02,25.0,exp4
7,8,599,271,130,framenr_8_framevid_June09_02,25.0,exp4
8,9,585,303,139,framenr_9_framevid_June09_02,25.0,exp4
9,10,663,349,177,framenr_10_framevid_June09_02,25.0,exp4
10,11,673,361,176,framenr_11_framevid_June09_02,25.0,exp4
11,12,715,425,80,framenr_12_framevid_June09_02,25.0,exp4
12,13,707,313,38,framenr_13_framevid_June09_02,25.0,exp4
13,14,751,407,71,framenr_14_framevid_June09_02,25.0,exp4
14,15,983,203,89,framenr_15_framevid_June09_02,25.0,exp4
15,16,991,197,100,framenr_16_framevid_June09_02,25.0,exp4
16,17,1005,205,119,framenr_17_framevid_June09_02,25.0,exp4
17,18,997,221,130,framenr_18_framevid_June09_02,25.0,exp4
18,19,713,441,132,framenr_19_framevid_June09_02,25.0,exp4
19,20,983,211,120,framenr_20_framevid_June09_02,25.0,exp4
20,21,983,213,122,framenr_21_framevid_June09_02,25.0,exp4
21,22,695,301,77,framenr_22_framevid_June09_02,25.0,exp4
22,23,905,431,28,framenr_23_framevid_June09_02,25.0,exp4
23,24,987,181,130,framenr_24_framevid_June09_02,25.0,exp4
24,25,665,431,193,framenr_25_framevid_June09_02,25.0,exp4
25,26,695,307,104,framenr_26_framevid_June09_02,25.0,exp4
26,27,803,293,62,framenr_27_framevid_June09_02,25.0,exp4
27,28,989,197,102,framenr_28_framevid_June09_02,25.0,exp4
28,29,699,333,50,framenr_29_framevid_June09_02,25.0,exp4
29,30,827,277,52,framenr_30_framevid_June09_02,25.0,exp4
30,31,713,293,84,framenr_31_framevid_June09_02,25.0,exp4
31,32,769,327,123,framenr_32_framevid_June09_02,25.0,exp4
32,33,1109,277,28,framenr_33_framevid_June09_02,25.0,exp4
33,34,835,281,45,framenr_34_framevid_June09_02,25.0,exp4
34,35,837,281,46,framenr_35_framevid_June09_02,25.0,exp4
35,36,837,277,44,framenr_36_framevid_June09_02,25.0,exp4
36,37,757,311,96,framenr_37_framevid_June09_02,25.0,exp4
