,frame,x,y,r,name,sample_rate,examplenr
0,1,496,516,261,framenr_1_framevid_June09_03,25.0,exp5
1,2,286,572,178,framenr_2_framevid_June09_03,25.0,exp5
2,3,724,376,180,framenr_3_framevid_June09_03,25.0,exp5
3,4,1008,558,263,framenr_4_framevid_June09_03,25.0,exp5
4,5,296,296,227,framenr_5_framevid_June09_03,25.0,exp5
5,6,228,340,119,framenr_6_framevid_June09_03,25.0,exp5
6,7,692,304,194,framenr_7_framevid_June09_03,25.0,exp5
7,8,268,246,115,framenr_8_framevid_June09_03,25.0,exp5
8,9,766,282,190,framenr_9_framevid_June09_03,25.0,exp5
9,10,230,742,181,framenr_10_framevid_June09_03,25.0,exp5
10,11,860,272,179,framenr_11_framevid_June09_03,25.0,exp5
11,12,510,336,169,framenr_12_framevid_June09_03,25.0,exp5
12,13,460,382,266,framenr_13_framevid_June09_03,25.0,exp5
13,14,504,456,266,framenr_14_framevid_June09_03,25.0,exp5
14,15,566,506,236,framenr_15_framevid_June09_03,25.0,exp5
15,16,600,532,228,framenr_16_framevid_June09_03,25.0,exp5
16,17,752,490,236,framenr_17_framevid_June09_03,25.0,exp5
17,18,748,542,202,framenr_18_framevid_June09_03,25.0,exp5
18,19,794,598,180,framenr_19_framevid_June09_03,25.0,exp5
19,20,814,604,186,framenr_20_framevid_June09_03,25.0,exp5
20,21,880,666,152,framenr_21_framevid_June09_03,25.0,exp5
21,22,902,672,163,framenr_22_framevid_June09_03,25.0,exp5
22,23,846,656,247,framenr_23_framevid_June09_03,25.0,exp5
23,24,874,664,245,framenr_24_framevid_June09_03,25.0,exp5
24,25,960,684,154,framenr_25_framevid_June09_03,25.0,exp5
25,26,966,642,176,framenr_26_framevid_June09_03,25.0,exp5
26,27,944,664,214,framenr_27_framevid_June09_03,25.0,exp5
27,28,952,670,218,framenr_28_framevid_June09_03,25.0,exp5
28,29,1036,722,129,framenr_29_framevid_June09_03,25.0,exp5
29,30,988,678,176,framenr_30_framevid_June09_03,25.0,exp5
30,31,998,674,171,framenr_31_framevid_June09_03,25.0,exp5
31,32,1002,668,174,framenr_32_framevid_June09_03,25.0,exp5
32,33,256,670,263,framenr_33_framevid_June09_03,25.0,exp5
33,34,1026,678,156,framenr_34_framevid_June09_03,25.0,exp5
34,35,1000,636,204,framenr_35_framevid_June09_03,25.0,exp5
35,36,144,768,102,framenr_36_framevid_June09_03,25.0,exp5
36,37,434,744,253,framenr_37_framevid_June09_03,25.0,exp5
37,38,1056,680,140,framenr_38_framevid_June09_03,25.0,exp5
38,39,1054,680,140,framenr_39_framevid_June09_03,25.0,exp5
39,40,304,744,146,framenr_40_framevid_June09_03,25.0,exp5
40,41,1018,652,158,framenr_41_framevid_June09_03,25.0,exp5
41,42,384,692,239,framenr_42_framevid_June09_03,25.0,exp5
42,43,1054,568,106,framenr_43_framevid_June09_03,25.0,exp5
43,44,924,606,224,framenr_44_framevid_June09_03,25.0,exp5
44,45,514,898,144,framenr_45_framevid_June09_03,25.0,exp5
45,46,850,532,137,framenr_46_framevid_June09_03,25.0,exp5
46,47,730,544,192,framenr_47_framevid_June09_03,25.0,exp5
47,48,630,496,189,framenr_48_framevid_June09_03,25.0,exp5
48,49,518,496,226,framenr_49_framevid_June09_03,25.0,exp5
49,50,458,478,216,framenr_50_framevid_June09_03,25.0,exp5
50,51,746,332,263,framenr_51_framevid_June09_03,25.0,exp5
51,52,930,442,201,framenr_52_framevid_June09_03,25.0,exp5
52,53,370,450,190,framenr_53_framevid_June09_03,25.0,exp5
53,54,298,430,263,framenr_54_framevid_June09_03,25.0,exp5
54,55,312,446,246,framenr_55_framevid_June09_03,25.0,exp5
55,56,468,308,245,framenr_56_framevid_June09_03,25.0,exp5
56,57,362,562,192,framenr_57_framevid_June09_03,25.0,exp5
57,58,274,574,250,framenr_58_framevid_June09_03,25.0,exp5
58,59,246,678,229,framenr_59_framevid_June09_03,25.0,exp5
59,60,242,914,178,framenr_60_framevid_June09_03,25.0,exp5
