,frame,x,y,r,name,sample_rate,examplenr
0,1,957,499,121,framenr_1_framevid_June16_02,25.0,exp4
1,2,1019,517,116,framenr_2_framevid_June16_02,25.0,exp4
2,3,1041,565,146,framenr_3_framevid_June16_02,25.0,exp4
3,4,1029,543,133,framenr_4_framevid_June16_02,25.0,exp4
4,5,1027,453,168,framenr_5_framevid_June16_02,25.0,exp4
5,6,993,529,102,framenr_6_framevid_June16_02,25.0,exp4
6,7,1003,487,123,framenr_7_framevid_June16_02,25.0,exp4
7,8,1019,527,215,framenr_8_framevid_June16_02,25.0,exp4
8,9,1005,515,92,framenr_9_framevid_June16_02,25.0,exp4
9,10,1005,491,149,framenr_10_framevid_June16_02,25.0,exp4
10,11,969,519,120,framenr_11_framevid_June16_02,25.0,exp4
11,12,947,495,143,framenr_12_framevid_June16_02,25.0,exp4
12,13,985,481,95,framenr_13_framevid_June16_02,25.0,exp4
13,14,1013,513,212,framenr_14_framevid_June16_02,25.0,exp4
14,15,1055,821,152,framenr_15_framevid_June16_02,25.0,exp4
15,16,965,535,157,framenr_16_framevid_June16_02,25.0,exp4
16,17,1011,471,180,framenr_17_framevid_June16_02,25.0,exp4
17,18,1029,481,104,framenr_18_framevid_June16_02,25.0,exp4
18,19,945,551,128,framenr_19_framevid_June16_02,25.0,exp4
19,20,1001,505,124,framenr_20_framevid_June16_02,25.0,exp4
20,21,1061,373,130,framenr_21_framevid_June16_02,25.0,exp4
21,22,1007,551,179,framenr_22_framevid_June16_02,25.0,exp4
22,23,989,585,122,framenr_23_framevid_June16_02,25.0,exp4
23,24,989,371,85,framenr_24_framevid_June16_02,25.0,exp4
24,25,993,651,174,framenr_25_framevid_June16_02,25.0,exp4
25,26,981,651,171,framenr_26_framevid_June16_02,25.0,exp4
26,27,1001,639,180,framenr_27_framevid_June16_02,25.0,exp4
27,28,979,687,151,framenr_28_framevid_June16_02,25.0,exp4
28,29,941,671,122,framenr_29_framevid_June16_02,25.0,exp4
29,30,999,707,151,framenr_30_framevid_June16_02,25.0,exp4
30,31,995,689,116,framenr_31_framevid_June16_02,25.0,exp4
31,32,985,715,141,framenr_32_framevid_June16_02,25.0,exp4
32,33,977,729,115,framenr_33_framevid_June16_02,25.0,exp4
33,34,1035,687,94,framenr_34_framevid_June16_02,25.0,exp4
34,35,1017,619,196,framenr_35_framevid_June16_02,25.0,exp4
35,36,981,737,87,framenr_36_framevid_June16_02,25.0,exp4
36,37,957,537,131,framenr_37_framevid_June16_02,25.0,exp4
37,38,965,505,118,framenr_38_framevid_June16_02,25.0,exp4
38,39,963,657,81,framenr_39_framevid_June16_02,25.0,exp4
39,40,1003,475,124,framenr_40_framevid_June16_02,25.0,exp4
40,41,1047,483,140,framenr_41_framevid_June16_02,25.0,exp4
41,42,1019,477,123,framenr_42_framevid_June16_02,25.0,exp4
42,43,1003,595,173,framenr_43_framevid_June16_02,25.0,exp4
43,44,1031,725,111,framenr_44_framevid_June16_02,25.0,exp4
44,45,949,715,64,framenr_45_framevid_June16_02,25.0,exp4
45,46,1089,585,80,framenr_46_framevid_June16_02,25.0,exp4
46,47,1103,631,108,framenr_47_framevid_June16_02,25.0,exp4
47,48,993,665,160,framenr_48_framevid_June16_02,25.0,exp4
48,49,1059,649,82,framenr_49_framevid_June16_02,25.0,exp4
49,50,1063,703,112,framenr_50_framevid_June16_02,25.0,exp4
50,51,1067,719,110,framenr_51_framevid_June16_02,25.0,exp4
51,52,1089,741,88,framenr_52_framevid_June16_02,25.0,exp4
52,53,1023,585,209,framenr_53_framevid_June16_02,25.0,exp4
53,54,1003,653,196,framenr_54_framevid_June16_02,25.0,exp4
54,55,1035,657,171,framenr_55_framevid_June16_02,25.0,exp4
55,56,1059,679,105,framenr_56_framevid_June16_02,25.0,exp4
56,57,1059,673,102,framenr_57_framevid_June16_02,25.0,exp4
57,58,935,709,108,framenr_58_framevid_June16_02,25.0,exp4
58,59,1085,649,110,framenr_59_framevid_June16_02,25.0,exp4
59,60,1053,689,113,framenr_60_framevid_June16_02,25.0,exp4
60,61,1045,627,108,framenr_61_framevid_June16_02,25.0,exp4
61,62,1079,579,68,framenr_62_framevid_June16_02,25.0,exp4
62,63,869,443,56,framenr_63_framevid_June16_02,25.0,exp4
63,64,1047,541,28,framenr_64_framevid_June16_02,25.0,exp4
64,65,1001,567,121,framenr_65_framevid_June16_02,25.0,exp4
65,66,867,427,10,framenr_66_framevid_June16_02,25.0,exp4
66,67,1073,505,132,framenr_67_framevid_June16_02,25.0,exp4
67,68,1055,479,116,framenr_68_framevid_June16_02,25.0,exp4
68,69,955,593,119,framenr_69_framevid_June16_02,25.0,exp4
69,70,1083,545,87,framenr_70_framevid_June16_02,25.0,exp4
70,71,1015,563,152,framenr_71_framevid_June16_02,25.0,exp4
71,72,1109,567,56,framenr_72_framevid_June16_02,25.0,exp4
72,73,1089,553,77,framenr_73_framevid_June16_02,25.0,exp4
73,74,1049,543,106,framenr_74_framevid_June16_02,25.0,exp4
74,75,1049,545,106,framenr_75_framevid_June16_02,25.0,exp4
75,76,1043,541,108,framenr_76_framevid_June16_02,25.0,exp4
76,77,973,563,160,framenr_77_framevid_June16_02,25.0,exp4
77,78,1037,535,111,framenr_78_framevid_June16_02,25.0,exp4
78,79,1035,523,111,framenr_79_framevid_June16_02,25.0,exp4
79,80,1045,469,124,framenr_80_framevid_June16_02,25.0,exp4
80,81,1053,461,76,framenr_81_framevid_June16_02,25.0,exp4
81,82,1021,453,93,framenr_82_framevid_June16_02,25.0,exp4
82,83,1043,471,88,framenr_83_framevid_June16_02,25.0,exp4
83,84,1041,439,24,framenr_84_framevid_June16_02,25.0,exp4
84,85,997,499,132,framenr_85_framevid_June16_02,25.0,exp4
85,86,861,339,35,framenr_86_framevid_June16_02,25.0,exp4
86,87,1039,419,112,framenr_87_framevid_June16_02,25.0,exp4
87,88,1077,453,69,framenr_88_framevid_June16_02,25.0,exp4
88,89,1075,461,72,framenr_89_framevid_June16_02,25.0,exp4
89,90,1047,463,103,framenr_90_framevid_June16_02,25.0,exp4
90,91,985,551,138,framenr_91_framevid_June16_02,25.0,exp4
91,92,989,483,158,framenr_92_framevid_June16_02,25.0,exp4
92,93,1011,553,166,framenr_93_framevid_June16_02,25.0,exp4
93,94,987,533,159,framenr_94_framevid_June16_02,25.0,exp4
94,95,973,555,134,framenr_95_framevid_June16_02,25.0,exp4
95,96,947,575,103,framenr_96_framevid_June16_02,25.0,exp4
96,97,981,539,149,framenr_97_framevid_June16_02,25.0,exp4
97,98,981,521,160,framenr_98_framevid_June16_02,25.0,exp4
98,99,1019,459,105,framenr_99_framevid_June16_02,25.0,exp4
99,100,1055,433,68,framenr_100_framevid_June16_02,25.0,exp4
100,101,1003,383,124,framenr_101_framevid_June16_02,25.0,exp4
101,102,1003,569,10,framenr_102_framevid_June16_02,25.0,exp4
102,103,919,421,222,framenr_103_framevid_June16_02,25.0,exp4
103,104,1003,611,141,framenr_104_framevid_June16_02,25.0,exp4
104,105,979,457,111,framenr_105_framevid_June16_02,25.0,exp4
105,106,925,487,220,framenr_106_framevid_June16_02,25.0,exp4
106,107,909,421,251,framenr_107_framevid_June16_02,25.0,exp4
107,108,969,423,169,framenr_108_framevid_June16_02,25.0,exp4
108,109,957,533,153,framenr_109_framevid_June16_02,25.0,exp4
109,110,961,527,162,framenr_110_framevid_June16_02,25.0,exp4
110,111,999,623,151,framenr_111_framevid_June16_02,25.0,exp4
111,112,951,521,145,framenr_112_framevid_June16_02,25.0,exp4
112,113,989,637,134,framenr_113_framevid_June16_02,25.0,exp4
113,114,883,527,171,framenr_114_framevid_June16_02,25.0,exp4
