,frame,x,y,r,name,sample_rate,examplenr
0,1,1242,482,178,framenr_1_framevid_June16_07,25.0,exp2
1,2,1316,544,255,framenr_2_framevid_June16_07,25.0,exp2
2,3,1346,616,255,framenr_3_framevid_June16_07,25.0,exp2
3,4,1400,664,253,framenr_4_framevid_June16_07,25.0,exp2
4,5,1400,670,265,framenr_5_framevid_June16_07,25.0,exp2
5,6,1462,648,226,framenr_6_framevid_June16_07,25.0,exp2
6,7,1400,604,263,framenr_7_framevid_June16_07,25.0,exp2
7,8,1394,612,269,framenr_8_framevid_June16_07,25.0,exp2
8,9,1444,530,233,framenr_9_framevid_June16_07,25.0,exp2
9,10,1450,564,258,framenr_10_framevid_June16_07,25.0,exp2
10,11,1348,660,239,framenr_11_framevid_June16_07,25.0,exp2
11,12,1438,570,251,framenr_12_framevid_June16_07,25.0,exp2
12,13,1376,682,269,framenr_13_framevid_June16_07,25.0,exp2
13,14,1500,722,225,framenr_14_framevid_June16_07,25.0,exp2
14,15,1428,594,231,framenr_15_framevid_June16_07,25.0,exp2
15,16,1114,288,185,framenr_16_framevid_June16_07,25.0,exp2
16,17,1482,696,215,framenr_17_framevid_June16_07,25.0,exp2
17,18,1352,666,127,framenr_18_framevid_June16_07,25.0,exp2
18,19,1132,418,232,framenr_19_framevid_June16_07,25.0,exp2
19,20,1494,700,208,framenr_20_framevid_June16_07,25.0,exp2
20,21,1114,408,253,framenr_21_framevid_June16_07,25.0,exp2
21,22,1112,442,225,framenr_22_framevid_June16_07,25.0,exp2
22,23,1106,472,205,framenr_23_framevid_June16_07,25.0,exp2
23,24,1420,642,257,framenr_24_framevid_June16_07,25.0,exp2
24,25,1104,506,206,framenr_25_framevid_June16_07,25.0,exp2
25,26,1370,590,225,framenr_26_framevid_June16_07,25.0,exp2
26,27,1472,708,206,framenr_27_framevid_June16_07,25.0,exp2
27,28,1092,526,209,framenr_28_framevid_June16_07,25.0,exp2
28,29,1094,578,146,framenr_29_framevid_June16_07,25.0,exp2
29,30,1088,548,202,framenr_30_framevid_June16_07,25.0,exp2
30,31,1380,640,265,framenr_31_framevid_June16_07,25.0,exp2
31,32,1086,552,207,framenr_32_framevid_June16_07,25.0,exp2
32,33,1072,538,208,framenr_33_framevid_June16_07,25.0,exp2
