,frame,x,y,r,name,sample_rate,examplenr
0,1,937,530,69,framenr_1_framevid_June16_20,25.0,exp3
1,2,1245,660,24,framenr_2_framevid_June16_20,25.0,exp3
2,3,897,580,43,framenr_3_framevid_June16_20,25.0,exp3
3,4,897,594,30,framenr_4_framevid_June16_20,25.0,exp3
4,5,1179,648,128,framenr_5_framevid_June16_20,25.0,exp3
5,6,1183,650,136,framenr_6_framevid_June16_20,25.0,exp3
6,7,NA,NA,NA,framenr_7_framevid_June16_20,25.0,exp3
7,8,1153,622,102,framenr_8_framevid_June16_20,25.0,exp3
8,9,1217,672,108,framenr_9_framevid_June16_20,25.0,exp3
9,10,889,506,77,framenr_10_framevid_June16_20,25.0,exp3
10,11,1321,410,47,framenr_11_framevid_June16_20,25.0,exp3
11,12,1189,652,138,framenr_12_framevid_June16_20,25.0,exp3
12,13,1169,660,67,framenr_13_framevid_June16_20,25.0,exp3
13,14,895,582,131,framenr_14_framevid_June16_20,25.0,exp3
14,15,1317,700,10,framenr_15_framevid_June16_20,25.0,exp3
15,16,895,574,59,framenr_16_framevid_June16_20,25.0,exp3
16,17,1147,640,89,framenr_17_framevid_June16_20,25.0,exp3
17,18,931,526,59,framenr_18_framevid_June16_20,25.0,exp3
18,19,971,534,202,framenr_19_framevid_June16_20,25.0,exp3
19,20,897,512,75,framenr_20_framevid_June16_20,25.0,exp3
20,21,953,524,195,framenr_21_framevid_June16_20,25.0,exp3
21,22,969,534,131,framenr_22_framevid_June16_20,25.0,exp3
22,23,951,524,113,framenr_23_framevid_June16_20,25.0,exp3
23,24,969,478,68,framenr_24_framevid_June16_20,25.0,exp3
24,25,937,578,134,framenr_25_framevid_June16_20,25.0,exp3
25,26,949,520,183,framenr_26_framevid_June16_20,25.0,exp3
26,27,921,516,134,framenr_27_framevid_June16_20,25.0,exp3
27,28,985,538,160,framenr_28_framevid_June16_20,25.0,exp3
28,29,947,554,150,framenr_29_framevid_June16_20,25.0,exp3
29,30,947,494,111,framenr_30_framevid_June16_20,25.0,exp3
30,31,1311,802,219,framenr_31_framevid_June16_20,25.0,exp3
31,32,951,526,142,framenr_32_framevid_June16_20,25.0,exp3
32,33,947,524,175,framenr_33_framevid_June16_20,25.0,exp3
33,34,927,500,92,framenr_34_framevid_June16_20,25.0,exp3
34,35,985,528,171,framenr_35_framevid_June16_20,25.0,exp3
35,36,947,528,181,framenr_36_framevid_June16_20,25.0,exp3
36,37,921,516,90,framenr_37_framevid_June16_20,25.0,exp3
37,38,907,492,75,framenr_38_framevid_June16_20,25.0,exp3
38,39,941,542,140,framenr_39_framevid_June16_20,25.0,exp3
39,40,923,532,134,framenr_40_framevid_June16_20,25.0,exp3
40,41,775,392,89,framenr_41_framevid_June16_20,25.0,exp3
41,42,931,458,62,framenr_42_framevid_June16_20,25.0,exp3
42,43,945,538,125,framenr_43_framevid_June16_20,25.0,exp3
43,44,977,542,165,framenr_44_framevid_June16_20,25.0,exp3
44,45,985,502,227,framenr_45_framevid_June16_20,25.0,exp3
45,46,859,530,73,framenr_46_framevid_June16_20,25.0,exp3
46,47,1305,804,221,framenr_47_framevid_June16_20,25.0,exp3
47,48,923,506,192,framenr_48_framevid_June16_20,25.0,exp3
48,49,963,472,249,framenr_49_framevid_June16_20,25.0,exp3
49,50,941,506,180,framenr_50_framevid_June16_20,25.0,exp3
50,51,919,532,153,framenr_51_framevid_June16_20,25.0,exp3
51,52,923,530,155,framenr_52_framevid_June16_20,25.0,exp3
52,53,901,504,194,framenr_53_framevid_June16_20,25.0,exp3
53,54,885,510,177,framenr_54_framevid_June16_20,25.0,exp3
54,55,863,518,144,framenr_55_framevid_June16_20,25.0,exp3
55,56,867,496,212,framenr_56_framevid_June16_20,25.0,exp3
56,57,863,492,221,framenr_57_framevid_June16_20,25.0,exp3
57,58,847,486,79,framenr_58_framevid_June16_20,25.0,exp3
58,59,823,492,83,framenr_59_framevid_June16_20,25.0,exp3
59,60,801,560,158,framenr_60_framevid_June16_20,25.0,exp3
60,61,863,492,234,framenr_61_framevid_June16_20,25.0,exp3
61,62,853,534,227,framenr_62_framevid_June16_20,25.0,exp3
62,63,855,502,263,framenr_63_framevid_June16_20,25.0,exp3
63,64,849,524,245,framenr_64_framevid_June16_20,25.0,exp3
64,65,847,530,246,framenr_65_framevid_June16_20,25.0,exp3
