,frame,x,y,r,name,sample_rate,examplenr
0,1,676,654,255,framenr_1_framevid_June12_03,25.0,exp5
1,2,684,796,260,framenr_2_framevid_June12_03,25.0,exp5
2,3,674,808,246,framenr_3_framevid_June12_03,25.0,exp5
3,4,688,830,196,framenr_4_framevid_June12_03,25.0,exp5
4,5,824,702,167,framenr_5_framevid_June12_03,25.0,exp5
5,6,750,822,151,framenr_6_framevid_June12_03,25.0,exp5
6,7,794,774,174,framenr_7_framevid_June12_03,25.0,exp5
7,8,768,266,219,framenr_8_framevid_June12_03,25.0,exp5
8,9,824,692,149,framenr_9_framevid_June12_03,25.0,exp5
9,10,824,688,164,framenr_10_framevid_June12_03,25.0,exp5
10,11,872,578,221,framenr_11_framevid_June12_03,25.0,exp5
11,12,898,560,228,framenr_12_framevid_June12_03,25.0,exp5
12,13,844,570,205,framenr_13_framevid_June12_03,25.0,exp5
13,14,824,520,231,framenr_14_framevid_June12_03,25.0,exp5
14,15,810,540,177,framenr_15_framevid_June12_03,25.0,exp5
15,16,872,470,263,framenr_16_framevid_June12_03,25.0,exp5
16,17,926,356,172,framenr_17_framevid_June12_03,25.0,exp5
17,18,750,458,181,framenr_18_framevid_June12_03,25.0,exp5
18,19,720,488,140,framenr_19_framevid_June12_03,25.0,exp5
19,20,618,368,174,framenr_20_framevid_June12_03,25.0,exp5
20,21,880,432,119,framenr_21_framevid_June12_03,25.0,exp5
21,22,762,500,162,framenr_22_framevid_June12_03,25.0,exp5
22,23,896,192,191,framenr_23_framevid_June12_03,25.0,exp5
23,24,844,252,117,framenr_24_framevid_June12_03,25.0,exp5
24,25,892,472,230,framenr_25_framevid_June12_03,25.0,exp5
25,26,1000,464,182,framenr_26_framevid_June12_03,25.0,exp5
26,27,844,192,195,framenr_27_framevid_June12_03,25.0,exp5
27,28,1020,490,176,framenr_28_framevid_June12_03,25.0,exp5
28,29,862,210,202,framenr_29_framevid_June12_03,25.0,exp5
29,30,854,208,194,framenr_30_framevid_June12_03,25.0,exp5
30,31,900,566,179,framenr_31_framevid_June12_03,25.0,exp5
31,32,918,546,211,framenr_32_framevid_June12_03,25.0,exp5
32,33,922,570,185,framenr_33_framevid_June12_03,25.0,exp5
33,34,998,516,123,framenr_34_framevid_June12_03,25.0,exp5
34,35,912,300,178,framenr_35_framevid_June12_03,25.0,exp5
35,36,904,580,142,framenr_36_framevid_June12_03,25.0,exp5
36,37,874,558,176,framenr_37_framevid_June12_03,25.0,exp5
37,38,856,522,213,framenr_38_framevid_June12_03,25.0,exp5
38,39,834,550,189,framenr_39_framevid_June12_03,25.0,exp5
39,40,906,466,167,framenr_40_framevid_June12_03,25.0,exp5
40,41,902,462,186,framenr_41_framevid_June12_03,25.0,exp5
41,42,820,484,248,framenr_42_framevid_June12_03,25.0,exp5
42,43,856,502,164,framenr_43_framevid_June12_03,25.0,exp5
43,44,872,518,188,framenr_44_framevid_June12_03,25.0,exp5
44,45,746,660,170,framenr_45_framevid_June12_03,25.0,exp5
45,46,740,700,163,framenr_46_framevid_June12_03,25.0,exp5
46,47,750,694,201,framenr_47_framevid_June12_03,25.0,exp5
47,48,764,728,195,framenr_48_framevid_June12_03,25.0,exp5
48,49,812,734,198,framenr_49_framevid_June12_03,25.0,exp5
49,50,808,760,215,framenr_50_framevid_June12_03,25.0,exp5
50,51,814,822,181,framenr_51_framevid_June12_03,25.0,exp5
51,52,874,804,215,framenr_52_framevid_June12_03,25.0,exp5
52,53,850,846,202,framenr_53_framevid_June12_03,25.0,exp5
53,54,756,502,245,framenr_54_framevid_June12_03,25.0,exp5
54,55,676,464,238,framenr_55_framevid_June12_03,25.0,exp5
55,56,652,500,194,framenr_56_framevid_June12_03,25.0,exp5
56,57,892,546,214,framenr_57_framevid_June12_03,25.0,exp5
57,58,590,500,249,framenr_58_framevid_June12_03,25.0,exp5
58,59,596,494,237,framenr_59_framevid_June12_03,25.0,exp5
59,60,682,360,112,framenr_60_framevid_June12_03,25.0,exp5
60,61,616,488,212,framenr_61_framevid_June12_03,25.0,exp5
61,62,602,500,225,framenr_62_framevid_June12_03,25.0,exp5
62,63,612,474,201,framenr_63_framevid_June12_03,25.0,exp5
63,64,604,472,207,framenr_64_framevid_June12_03,25.0,exp5
64,65,800,562,261,framenr_65_framevid_June12_03,25.0,exp5
65,66,682,520,260,framenr_66_framevid_June12_03,25.0,exp5
66,67,784,516,244,framenr_67_framevid_June12_03,25.0,exp5
67,68,838,560,257,framenr_68_framevid_June12_03,25.0,exp5
68,69,796,800,231,framenr_69_framevid_June12_03,25.0,exp5
69,70,762,810,184,framenr_70_framevid_June12_03,25.0,exp5
70,71,742,726,233,framenr_71_framevid_June12_03,25.0,exp5
71,72,700,682,240,framenr_72_framevid_June12_03,25.0,exp5
72,73,434,598,136,framenr_73_framevid_June12_03,25.0,exp5
73,74,618,704,161,framenr_74_framevid_June12_03,25.0,exp5
74,75,602,698,126,framenr_75_framevid_June12_03,25.0,exp5
75,76,590,694,119,framenr_76_framevid_June12_03,25.0,exp5
76,77,598,680,134,framenr_77_framevid_June12_03,25.0,exp5
77,78,614,658,153,framenr_78_framevid_June12_03,25.0,exp5
78,79,620,680,140,framenr_79_framevid_June12_03,25.0,exp5
79,80,550,560,204,framenr_80_framevid_June12_03,25.0,exp5
80,81,732,354,267,framenr_81_framevid_June12_03,25.0,exp5
81,82,688,724,152,framenr_82_framevid_June12_03,25.0,exp5
82,83,712,454,240,framenr_83_framevid_June12_03,25.0,exp5
83,84,774,396,224,framenr_84_framevid_June12_03,25.0,exp5
84,85,738,754,147,framenr_85_framevid_June12_03,25.0,exp5
85,86,536,604,124,framenr_86_framevid_June12_03,25.0,exp5
86,87,724,294,243,framenr_87_framevid_June12_03,25.0,exp5
87,88,742,304,245,framenr_88_framevid_June12_03,25.0,exp5
88,89,832,764,135,framenr_89_framevid_June12_03,25.0,exp5
89,90,850,756,175,framenr_90_framevid_June12_03,25.0,exp5
90,91,652,624,151,framenr_91_framevid_June12_03,25.0,exp5
91,92,868,778,158,framenr_92_framevid_June12_03,25.0,exp5
92,93,884,788,156,framenr_93_framevid_June12_03,25.0,exp5
93,94,910,752,202,framenr_94_framevid_June12_03,25.0,exp5
94,95,792,356,259,framenr_95_framevid_June12_03,25.0,exp5
95,96,730,330,266,framenr_96_framevid_June12_03,25.0,exp5
96,97,654,684,123,framenr_97_framevid_June12_03,25.0,exp5
97,98,888,728,235,framenr_98_framevid_June12_03,25.0,exp5
98,99,884,718,245,framenr_99_framevid_June12_03,25.0,exp5
99,100,866,768,164,framenr_100_framevid_June12_03,25.0,exp5
100,101,846,768,152,framenr_101_framevid_June12_03,25.0,exp5
101,102,852,722,218,framenr_102_framevid_June12_03,25.0,exp5
102,103,860,674,260,framenr_103_framevid_June12_03,25.0,exp5
103,104,816,748,168,framenr_104_framevid_June12_03,25.0,exp5
104,105,852,654,263,framenr_105_framevid_June12_03,25.0,exp5
105,106,902,692,240,framenr_106_framevid_June12_03,25.0,exp5
106,107,646,230,206,framenr_107_framevid_June12_03,25.0,exp5
107,108,832,638,247,framenr_108_framevid_June12_03,25.0,exp5
108,109,784,716,151,framenr_109_framevid_June12_03,25.0,exp5
109,110,858,632,144,framenr_110_framevid_June12_03,25.0,exp5
110,111,854,630,137,framenr_111_framevid_June12_03,25.0,exp5
111,112,800,642,200,framenr_112_framevid_June12_03,25.0,exp5
112,113,500,140,188,framenr_113_framevid_June12_03,25.0,exp5
113,114,552,190,115,framenr_114_framevid_June12_03,25.0,exp5
114,115,846,622,192,framenr_115_framevid_June12_03,25.0,exp5
115,116,880,584,236,framenr_116_framevid_June12_03,25.0,exp5
116,117,866,614,229,framenr_117_framevid_June12_03,25.0,exp5
117,118,878,614,239,framenr_118_framevid_June12_03,25.0,exp5
118,119,862,684,154,framenr_119_framevid_June12_03,25.0,exp5
119,120,670,494,149,framenr_120_framevid_June12_03,25.0,exp5
120,121,884,686,195,framenr_121_framevid_June12_03,25.0,exp5
121,122,822,488,232,framenr_122_framevid_June12_03,25.0,exp5
