,frame,x,y,r,name,sample_rate,examplenr
0,1,1508,750,183,framenr_1_framevid_June16_07,25.0,exp5
1,2,1342,662,243,framenr_2_framevid_June16_07,25.0,exp5
2,3,986,594,262,framenr_3_framevid_June16_07,25.0,exp5
3,4,1334,630,269,framenr_4_framevid_June16_07,25.0,exp5
4,5,1400,668,266,framenr_5_framevid_June16_07,25.0,exp5
5,6,1110,788,195,framenr_6_framevid_June16_07,25.0,exp5
6,7,1456,650,224,framenr_7_framevid_June16_07,25.0,exp5
7,8,1472,658,206,framenr_8_framevid_June16_07,25.0,exp5
8,9,1444,636,197,framenr_9_framevid_June16_07,25.0,exp5
9,10,1336,728,233,framenr_10_framevid_June16_07,25.0,exp5
10,11,1480,694,243,framenr_11_framevid_June16_07,25.0,exp5
11,12,1488,660,251,framenr_12_framevid_June16_07,25.0,exp5
12,13,1488,684,253,framenr_13_framevid_June16_07,25.0,exp5
13,14,1472,738,193,framenr_14_framevid_June16_07,25.0,exp5
14,15,1410,572,225,framenr_15_framevid_June16_07,25.0,exp5
15,16,1454,698,212,framenr_16_framevid_June16_07,25.0,exp5
16,17,1512,730,228,framenr_17_framevid_June16_07,25.0,exp5
17,18,1426,630,265,framenr_18_framevid_June16_07,25.0,exp5
18,19,1134,412,237,framenr_19_framevid_June16_07,25.0,exp5
19,20,1494,706,204,framenr_20_framevid_June16_07,25.0,exp5
20,21,1074,442,139,framenr_21_framevid_June16_07,25.0,exp5
21,22,1132,506,178,framenr_22_framevid_June16_07,25.0,exp5
22,23,1108,480,197,framenr_23_framevid_June16_07,25.0,exp5
23,24,1102,494,194,framenr_24_framevid_June16_07,25.0,exp5
24,25,1102,494,218,framenr_25_framevid_June16_07,25.0,exp5
25,26,1088,510,195,framenr_26_framevid_June16_07,25.0,exp5
26,27,1416,500,216,framenr_27_framevid_June16_07,25.0,exp5
27,28,1096,522,212,framenr_28_framevid_June16_07,25.0,exp5
28,29,1056,496,235,framenr_29_framevid_June16_07,25.0,exp5
29,30,1088,540,208,framenr_30_framevid_June16_07,25.0,exp5
30,31,1438,716,232,framenr_31_framevid_June16_07,25.0,exp5
31,32,1076,542,201,framenr_32_framevid_June16_07,25.0,exp5
32,33,1078,556,189,framenr_33_framevid_June16_07,25.0,exp5
33,34,1078,506,256,framenr_34_framevid_June16_07,25.0,exp5
34,35,1088,558,202,framenr_35_framevid_June16_07,25.0,exp5
35,36,1078,558,187,framenr_36_framevid_June16_07,25.0,exp5
36,37,1076,504,256,framenr_37_framevid_June16_07,25.0,exp5
37,38,1080,562,182,framenr_38_framevid_June16_07,25.0,exp5
38,39,1078,556,186,framenr_39_framevid_June16_07,25.0,exp5
39,40,1080,564,177,framenr_40_framevid_June16_07,25.0,exp5
40,41,1068,502,258,framenr_41_framevid_June16_07,25.0,exp5
41,42,1084,562,196,framenr_42_framevid_June16_07,25.0,exp5
42,43,1080,574,187,framenr_43_framevid_June16_07,25.0,exp5
43,44,1080,574,188,framenr_44_framevid_June16_07,25.0,exp5
44,45,1062,558,187,framenr_45_framevid_June16_07,25.0,exp5
45,46,1064,502,257,framenr_46_framevid_June16_07,25.0,exp5
46,47,1074,548,207,framenr_47_framevid_June16_07,25.0,exp5
47,48,1068,570,188,framenr_48_framevid_June16_07,25.0,exp5
48,49,1054,536,204,framenr_49_framevid_June16_07,25.0,exp5
49,50,1432,548,253,framenr_50_framevid_June16_07,25.0,exp5
50,51,1072,578,158,framenr_51_framevid_June16_07,25.0,exp5
51,52,1056,542,194,framenr_52_framevid_June16_07,25.0,exp5
52,53,1068,548,202,framenr_53_framevid_June16_07,25.0,exp5
53,54,1068,480,252,framenr_54_framevid_June16_07,25.0,exp5
54,55,1422,696,253,framenr_55_framevid_June16_07,25.0,exp5
55,56,1422,692,255,framenr_56_framevid_June16_07,25.0,exp5
56,57,1258,458,177,framenr_57_framevid_June16_07,25.0,exp5
57,58,1050,546,179,framenr_58_framevid_June16_07,25.0,exp5
58,59,1406,696,261,framenr_59_framevid_June16_07,25.0,exp5
59,60,1422,724,229,framenr_60_framevid_June16_07,25.0,exp5
60,61,1412,686,251,framenr_61_framevid_June16_07,25.0,exp5
61,62,1026,472,251,framenr_62_framevid_June16_07,25.0,exp5
62,63,1370,594,249,framenr_63_framevid_June16_07,25.0,exp5
63,64,1408,718,263,framenr_64_framevid_June16_07,25.0,exp5
64,65,1022,724,209,framenr_65_framevid_June16_07,25.0,exp5
65,66,1426,720,229,framenr_66_framevid_June16_07,25.0,exp5
66,67,1378,582,253,framenr_67_framevid_June16_07,25.0,exp5
67,68,1080,782,127,framenr_68_framevid_June16_07,25.0,exp5
68,69,1094,792,108,framenr_69_framevid_June16_07,25.0,exp5
69,70,1462,700,218,framenr_70_framevid_June16_07,25.0,exp5
70,71,1432,704,245,framenr_71_framevid_June16_07,25.0,exp5
71,72,1450,658,249,framenr_72_framevid_June16_07,25.0,exp5
72,73,1438,680,230,framenr_73_framevid_June16_07,25.0,exp5
73,74,1472,678,213,framenr_74_framevid_June16_07,25.0,exp5
74,75,1084,502,190,framenr_75_framevid_June16_07,25.0,exp5
75,76,1416,438,268,framenr_76_framevid_June16_07,25.0,exp5
76,77,1078,510,185,framenr_77_framevid_June16_07,25.0,exp5
77,78,1428,696,243,framenr_78_framevid_June16_07,25.0,exp5
78,79,1390,428,239,framenr_79_framevid_June16_07,25.0,exp5
79,80,1082,512,194,framenr_80_framevid_June16_07,25.0,exp5
80,81,1388,426,237,framenr_81_framevid_June16_07,25.0,exp5
81,82,1410,690,263,framenr_82_framevid_June16_07,25.0,exp5
82,83,1088,508,198,framenr_83_framevid_June16_07,25.0,exp5
83,84,1088,510,192,framenr_84_framevid_June16_07,25.0,exp5
84,85,1414,718,241,framenr_85_framevid_June16_07,25.0,exp5
85,86,1410,720,248,framenr_86_framevid_June16_07,25.0,exp5
86,87,1432,696,253,framenr_87_framevid_June16_07,25.0,exp5
87,88,1084,484,203,framenr_88_framevid_June16_07,25.0,exp5
88,89,1088,478,213,framenr_89_framevid_June16_07,25.0,exp5
89,90,1424,686,268,framenr_90_framevid_June16_07,25.0,exp5
90,91,1064,514,175,framenr_91_framevid_June16_07,25.0,exp5
91,92,1394,676,248,framenr_92_framevid_June16_07,25.0,exp5
92,93,1404,722,160,framenr_93_framevid_June16_07,25.0,exp5
93,94,1404,644,232,framenr_94_framevid_June16_07,25.0,exp5
94,95,1384,676,255,framenr_95_framevid_June16_07,25.0,exp5
95,96,1378,630,244,framenr_96_framevid_June16_07,25.0,exp5
